,Trial0,Trial1,Trial10,Trial11,Trial12,Trial13,Trial14,Trial15,Trial16,Trial17,Trial18,Trial19,Trial2,Trial3,Trial4,Trial5,Trial6,Trial7,Trial8,Trial9
21,15.0,14.0,16.0,14.0,15.0,14.0,16.0,15.0,15.0,11.0,13.0,15.0,14.0,12.0,16.0,16.0,14.0,15.0,15.0,11.0
22,16.0,15.0,17.0,14.0,16.0,15.0,16.0,16.0,15.0,12.0,14.0,16.0,15.0,12.0,17.0,17.0,15.0,15.0,16.0,12.0
23,16.0,15.0,18.0,15.0,16.0,15.0,16.0,17.0,16.0,13.0,15.0,17.0,16.0,13.0,18.0,18.0,15.0,16.0,17.0,13.0
24,17.0,15.0,18.0,16.0,17.0,16.0,17.0,18.0,16.0,14.0,16.0,18.0,16.0,13.0,19.0,18.0,16.0,17.0,17.0,13.0
25,18.0,16.0,19.0,17.0,18.0,17.0,18.0,19.0,17.0,15.0,16.0,19.0,17.0,14.0,19.0,19.0,16.0,17.0,18.0,14.0
26,19.0,17.0,19.0,17.0,19.0,18.0,19.0,20.0,18.0,16.0,17.0,19.0,18.0,15.0,20.0,20.0,16.0,18.0,19.0,14.0
27,20.0,18.0,20.0,18.0,20.0,18.0,20.0,20.0,18.0,16.0,18.0,20.0,18.0,15.0,21.0,21.0,17.0,19.0,19.0,15.0
28,21.0,19.0,20.0,19.0,21.0,19.0,21.0,21.0,19.0,17.0,18.0,21.0,19.0,16.0,22.0,21.0,18.0,19.0,20.0,16.0
29,22.0,19.0,21.0,19.0,22.0,20.0,22.0,21.0,19.0,18.0,19.0,21.0,20.0,16.0,22.0,22.0,18.0,20.0,21.0,17.0
30,23.0,20.0,22.0,20.0,22.0,20.0,23.0,22.0,20.0,18.0,19.0,22.0,21.0,17.0,23.0,23.0,19.0,20.0,22.0,17.0
31,23.0,20.0,23.0,20.0,23.0,20.0,23.0,23.0,20.0,19.0,20.0,23.0,22.0,18.0,24.0,24.0,19.0,21.0,23.0,18.0
32,24.0,21.0,24.0,20.0,24.0,21.0,24.0,24.0,21.0,19.0,21.0,24.0,23.0,19.0,25.0,25.0,20.0,22.0,24.0,18.0
33,25.0,21.0,24.0,21.0,24.0,22.0,25.0,25.0,21.0,20.0,21.0,25.0,23.0,20.0,26.0,26.0,20.0,22.0,25.0,19.0
34,26.0,22.0,25.0,21.0,25.0,23.0,26.0,25.0,22.0,21.0,22.0,26.0,23.0,21.0,27.0,26.0,21.0,23.0,26.0,20.0
35,26.0,22.0,25.0,22.0,25.0,24.0,27.0,26.0,22.0,21.0,22.0,26.0,24.0,22.0,27.0,27.0,22.0,23.0,26.0,21.0
36,27.0,23.0,26.0,22.0,26.0,25.0,28.0,26.0,23.0,22.0,23.0,27.0,24.0,22.0,28.0,28.0,23.0,24.0,27.0,21.0
37,28.0,24.0,27.0,23.0,26.0,26.0,29.0,27.0,23.0,23.0,24.0,28.0,25.0,23.0,29.0,29.0,23.0,25.0,28.0,22.0
38,29.0,24.0,27.0,24.0,27.0,27.0,30.0,28.0,24.0,24.0,24.0,29.0,25.0,24.0,30.0,29.0,24.0,26.0,29.0,22.0
39,30.0,25.0,28.0,24.0,27.0,28.0,30.0,28.0,25.0,25.0,25.0,30.0,26.0,25.0,30.0,30.0,25.0,27.0,30.0,23.0
40,31.0,26.0,28.0,25.0,28.0,28.0,30.0,29.0,26.0,26.0,26.0,31.0,26.0,25.0,31.0,31.0,25.0,27.0,31.0,23.0
41,32.0,27.0,29.0,25.0,28.0,29.0,31.0,30.0,26.0,27.0,26.0,31.0,26.0,26.0,31.0,31.0,26.0,28.0,31.0,24.0
42,33.0,28.0,30.0,26.0,29.0,29.0,31.0,31.0,27.0,28.0,27.0,32.0,27.0,27.0,32.0,32.0,27.0,29.0,32.0,25.0
43,34.0,29.0,30.0,27.0,29.0,30.0,32.0,31.0,28.0,29.0,27.0,32.0,27.0,28.0,33.0,33.0,27.0,30.0,32.0,26.0
44,34.0,30.0,31.0,28.0,30.0,31.0,32.0,32.0,28.0,30.0,28.0,33.0,28.0,28.0,34.0,33.0,28.0,31.0,33.0,27.0
45,35.0,31.0,32.0,29.0,30.0,32.0,33.0,33.0,29.0,31.0,29.0,33.0,29.0,29.0,34.0,34.0,29.0,31.0,33.0,28.0
46,36.0,32.0,32.0,30.0,31.0,32.0,34.0,34.0,30.0,32.0,30.0,34.0,30.0,30.0,35.0,34.0,30.0,32.0,34.0,29.0
47,36.0,33.0,33.0,31.0,32.0,33.0,35.0,35.0,31.0,33.0,30.0,35.0,30.0,30.0,36.0,35.0,30.0,32.0,34.0,29.0
48,37.0,33.0,34.0,32.0,32.0,34.0,36.0,36.0,32.0,34.0,31.0,36.0,31.0,31.0,37.0,35.0,30.0,33.0,35.0,30.0
49,37.0,34.0,34.0,33.0,33.0,34.0,37.0,37.0,33.0,35.0,31.0,36.0,32.0,32.0,38.0,36.0,31.0,33.0,36.0,30.0
50,38.0,35.0,35.0,33.0,34.0,35.0,38.0,38.0,33.0,36.0,32.0,37.0,33.0,33.0,38.0,37.0,32.0,34.0,36.0,31.0
51,39.0,36.0,36.0,34.0,34.0,35.0,39.0,39.0,34.0,36.0,32.0,38.0,33.0,34.0,39.0,37.0,32.0,35.0,36.0,31.0
52,40.0,37.0,36.0,34.0,35.0,35.0,40.0,40.0,35.0,37.0,33.0,39.0,34.0,35.0,40.0,38.0,33.0,35.0,37.0,32.0
53,41.0,38.0,37.0,35.0,35.0,36.0,40.0,41.0,36.0,37.0,34.0,39.0,35.0,36.0,41.0,39.0,33.0,36.0,37.0,32.0
54,42.0,39.0,38.0,36.0,36.0,37.0,41.0,42.0,36.0,37.0,34.0,40.0,35.0,36.0,42.0,40.0,34.0,37.0,38.0,33.0
55,43.0,39.0,39.0,36.0,37.0,37.0,42.0,42.0,37.0,38.0,34.0,41.0,36.0,36.0,42.0,40.0,35.0,38.0,39.0,33.0
56,43.0,40.0,40.0,37.0,38.0,38.0,43.0,43.0,37.0,39.0,35.0,41.0,36.0,37.0,43.0,41.0,36.0,38.0,40.0,34.0
57,44.0,41.0,41.0,38.0,38.0,38.0,44.0,44.0,38.0,40.0,35.0,42.0,37.0,38.0,44.0,42.0,37.0,39.0,40.0,35.0
58,45.0,42.0,42.0,38.0,39.0,39.0,45.0,44.0,38.0,40.0,36.0,43.0,37.0,38.0,45.0,43.0,37.0,40.0,40.0,35.0
59,45.0,42.0,42.0,39.0,40.0,40.0,45.0,45.0,39.0,41.0,37.0,43.0,38.0,39.0,46.0,44.0,38.0,41.0,41.0,36.0
60,46.0,43.0,43.0,39.0,41.0,40.0,46.0,46.0,40.0,41.0,38.0,44.0,38.0,40.0,46.0,45.0,38.0,41.0,41.0,37.0
61,46.0,43.0,44.0,40.0,42.0,40.0,46.0,46.0,41.0,42.0,38.0,44.0,39.0,40.0,47.0,46.0,39.0,42.0,42.0,38.0
62,47.0,44.0,44.0,41.0,43.0,41.0,47.0,47.0,42.0,43.0,38.0,45.0,40.0,41.0,48.0,47.0,39.0,43.0,42.0,38.0
63,48.0,44.0,45.0,41.0,43.0,42.0,47.0,48.0,43.0,43.0,39.0,46.0,41.0,41.0,48.0,48.0,40.0,43.0,43.0,39.0
64,49.0,45.0,45.0,41.0,43.0,43.0,48.0,48.0,43.0,44.0,40.0,47.0,41.0,42.0,49.0,49.0,41.0,44.0,43.0,39.0
65,50.0,46.0,46.0,42.0,44.0,44.0,49.0,49.0,43.0,45.0,40.0,47.0,42.0,42.0,50.0,49.0,41.0,44.0,44.0,40.0
66,51.0,47.0,47.0,42.0,45.0,45.0,50.0,49.0,44.0,45.0,41.0,48.0,43.0,43.0,50.0,49.0,42.0,45.0,44.0,41.0
67,52.0,47.0,48.0,43.0,46.0,46.0,51.0,50.0,44.0,46.0,42.0,48.0,43.0,43.0,50.0,50.0,43.0,46.0,45.0,42.0
68,52.0,48.0,48.0,44.0,47.0,46.0,52.0,51.0,45.0,47.0,43.0,49.0,44.0,44.0,51.0,51.0,44.0,47.0,46.0,43.0
69,53.0,48.0,49.0,45.0,48.0,47.0,53.0,52.0,46.0,47.0,44.0,50.0,45.0,45.0,52.0,52.0,44.0,47.0,47.0,43.0
70,54.0,49.0,49.0,46.0,49.0,48.0,54.0,53.0,46.0,48.0,45.0,51.0,46.0,45.0,52.0,53.0,45.0,48.0,48.0,44.0
71,54.0,50.0,49.0,46.0,50.0,49.0,55.0,53.0,47.0,48.0,46.0,52.0,46.0,46.0,53.0,54.0,46.0,49.0,48.0,45.0
72,55.0,51.0,50.0,47.0,50.0,50.0,55.0,54.0,47.0,49.0,46.0,53.0,47.0,47.0,54.0,54.0,46.0,50.0,49.0,46.0
73,56.0,52.0,50.0,48.0,50.0,50.0,56.0,55.0,48.0,50.0,47.0,54.0,48.0,48.0,54.0,55.0,47.0,50.0,50.0,46.0
74,56.0,52.0,51.0,48.0,51.0,51.0,56.0,55.0,49.0,51.0,48.0,54.0,49.0,49.0,55.0,56.0,48.0,51.0,51.0,47.0
75,57.0,53.0,52.0,49.0,51.0,51.0,57.0,56.0,49.0,52.0,49.0,55.0,49.0,50.0,55.0,57.0,48.0,52.0,52.0,48.0
76,57.0,54.0,53.0,49.0,52.0,52.0,58.0,57.0,50.0,53.0,49.0,56.0,50.0,50.0,56.0,57.0,49.0,53.0,52.0,48.0
77,58.0,55.0,54.0,50.0,53.0,52.0,58.0,58.0,51.0,53.0,49.0,56.0,51.0,51.0,56.0,58.0,49.0,53.0,53.0,49.0
78,59.0,56.0,55.0,50.0,53.0,53.0,59.0,59.0,51.0,54.0,50.0,57.0,52.0,52.0,57.0,59.0,50.0,54.0,53.0,50.0
79,60.0,57.0,55.0,51.0,53.0,54.0,60.0,60.0,51.0,55.0,51.0,57.0,53.0,53.0,58.0,60.0,51.0,55.0,54.0,51.0
80,60.0,58.0,55.0,52.0,54.0,54.0,60.0,60.0,52.0,55.0,51.0,58.0,53.0,54.0,58.0,61.0,51.0,55.0,55.0,51.0
81,61.0,59.0,56.0,53.0,55.0,55.0,61.0,61.0,53.0,56.0,52.0,58.0,54.0,55.0,58.0,61.0,52.0,56.0,56.0,52.0
82,62.0,60.0,57.0,54.0,56.0,55.0,62.0,61.0,54.0,57.0,53.0,59.0,55.0,56.0,59.0,62.0,53.0,56.0,56.0,52.0
83,63.0,60.0,58.0,55.0,57.0,56.0,63.0,62.0,55.0,58.0,54.0,59.0,56.0,56.0,60.0,62.0,53.0,57.0,57.0,53.0
84,64.0,61.0,58.0,56.0,57.0,57.0,63.0,63.0,56.0,59.0,54.0,60.0,57.0,57.0,61.0,63.0,54.0,57.0,58.0,54.0
85,64.0,61.0,59.0,57.0,57.0,58.0,64.0,64.0,57.0,60.0,55.0,61.0,58.0,57.0,62.0,64.0,54.0,58.0,58.0,54.0
86,65.0,62.0,60.0,58.0,58.0,58.0,65.0,64.0,58.0,60.0,56.0,62.0,58.0,58.0,62.0,65.0,55.0,58.0,59.0,55.0
87,66.0,63.0,60.0,59.0,59.0,59.0,66.0,65.0,58.0,61.0,57.0,63.0,59.0,58.0,63.0,65.0,55.0,59.0,60.0,55.0
88,67.0,63.0,61.0,59.0,60.0,60.0,67.0,66.0,59.0,62.0,58.0,63.0,60.0,59.0,64.0,66.0,56.0,59.0,61.0,56.0
89,67.0,64.0,62.0,60.0,60.0,61.0,67.0,67.0,60.0,63.0,59.0,64.0,60.0,60.0,65.0,67.0,57.0,60.0,61.0,57.0
90,67.0,65.0,63.0,60.0,61.0,62.0,68.0,67.0,61.0,63.0,59.0,65.0,61.0,61.0,65.0,68.0,58.0,61.0,61.0,57.0
91,68.0,65.0,64.0,61.0,62.0,62.0,68.0,68.0,61.0,64.0,60.0,65.0,61.0,61.0,66.0,69.0,58.0,62.0,62.0,58.0
92,68.0,66.0,65.0,62.0,63.0,63.0,69.0,69.0,62.0,65.0,61.0,66.0,62.0,62.0,66.0,70.0,59.0,62.0,62.0,58.0
93,69.0,66.0,65.0,62.0,64.0,63.0,69.0,69.0,63.0,66.0,61.0,67.0,63.0,63.0,67.0,71.0,60.0,63.0,63.0,59.0
94,70.0,67.0,66.0,63.0,64.0,64.0,70.0,70.0,64.0,66.0,62.0,68.0,63.0,64.0,68.0,72.0,60.0,64.0,63.0,60.0
95,71.0,68.0,66.0,64.0,65.0,65.0,70.0,71.0,65.0,67.0,63.0,69.0,64.0,65.0,69.0,73.0,60.0,65.0,64.0,61.0
96,72.0,69.0,67.0,64.0,65.0,66.0,71.0,72.0,65.0,68.0,64.0,70.0,65.0,66.0,70.0,73.0,61.0,65.0,64.0,61.0
97,73.0,70.0,68.0,65.0,66.0,66.0,71.0,73.0,66.0,69.0,65.0,70.0,65.0,66.0,71.0,74.0,62.0,66.0,65.0,62.0
98,74.0,70.0,69.0,65.0,66.0,67.0,72.0,73.0,67.0,70.0,66.0,70.0,66.0,67.0,72.0,74.0,62.0,66.0,65.0,63.0
99,75.0,71.0,70.0,66.0,67.0,68.0,73.0,74.0,68.0,70.0,67.0,71.0,66.0,67.0,72.0,75.0,63.0,67.0,66.0,63.0
100,75.0,72.0,71.0,66.0,67.0,69.0,73.0,74.0,68.0,71.0,68.0,72.0,67.0,68.0,72.0,76.0,63.0,68.0,66.0,64.0
