,Trial0,Trial1,Trial2,Trial3,Trial4,Trial5,Trial6,Trial7,Trial8,Trial9,Trial10,Trial11,Trial12,Trial13,Trial14,Trial15,Trial16,Trial17,Trial18,Trial19,Trial20,Trial21,Trial22,Trial23,Trial24
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
3,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0
4,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0
5,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0
6,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0
7,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0
8,2.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,3.0,3.0,2.0,5.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0
9,3.0,4.0,4.0,3.0,4.0,3.0,6.0,3.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,5.0,4.0,5.0,4.0,3.0,3.0,3.0,4.0
10,3.0,4.0,4.0,3.0,4.0,4.0,6.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,6.0,4.0,3.0,3.0,3.0,4.0
11,3.0,4.0,4.0,3.0,4.0,4.0,7.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,6.0,4.0,3.0,3.0,4.0,5.0
12,4.0,5.0,5.0,4.0,4.0,5.0,7.0,5.0,4.0,5.0,5.0,5.0,6.0,4.0,5.0,4.0,4.0,5.0,5.0,6.0,4.0,4.0,3.0,5.0,5.0
13,4.0,6.0,5.0,4.0,5.0,5.0,7.0,5.0,4.0,5.0,5.0,5.0,6.0,4.0,5.0,5.0,4.0,5.0,5.0,6.0,4.0,4.0,4.0,5.0,6.0
14,4.0,6.0,5.0,4.0,5.0,6.0,7.0,5.0,4.0,5.0,5.0,6.0,6.0,4.0,6.0,5.0,4.0,6.0,5.0,7.0,5.0,4.0,4.0,5.0,7.0
15,4.0,6.0,6.0,5.0,5.0,6.0,8.0,5.0,5.0,6.0,6.0,6.0,7.0,5.0,7.0,5.0,4.0,6.0,5.0,7.0,5.0,4.0,4.0,6.0,7.0
16,5.0,7.0,6.0,6.0,5.0,6.0,9.0,5.0,5.0,6.0,7.0,6.0,7.0,5.0,7.0,5.0,5.0,6.0,5.0,8.0,5.0,4.0,5.0,6.0,7.0
17,5.0,7.0,7.0,6.0,6.0,6.0,9.0,6.0,5.0,6.0,7.0,6.0,7.0,5.0,7.0,5.0,5.0,7.0,6.0,8.0,6.0,4.0,5.0,6.0,7.0
18,5.0,7.0,7.0,6.0,6.0,6.0,9.0,6.0,6.0,6.0,7.0,7.0,8.0,5.0,7.0,6.0,5.0,7.0,6.0,9.0,6.0,5.0,5.0,6.0,7.0
19,5.0,7.0,7.0,6.0,6.0,7.0,9.0,7.0,6.0,6.0,7.0,7.0,8.0,5.0,7.0,6.0,5.0,7.0,7.0,9.0,6.0,5.0,5.0,6.0,7.0
20,5.0,8.0,7.0,7.0,7.0,8.0,10.0,7.0,6.0,7.0,8.0,8.0,9.0,5.0,8.0,6.0,6.0,7.0,7.0,10.0,6.0,5.0,6.0,7.0,7.0
21,6.0,8.0,8.0,7.0,8.0,8.0,10.0,8.0,6.0,7.0,8.0,8.0,9.0,6.0,8.0,6.0,6.0,7.0,7.0,10.0,6.0,6.0,6.0,7.0,8.0
22,6.0,8.0,8.0,7.0,8.0,8.0,11.0,8.0,6.0,8.0,8.0,8.0,9.0,6.0,9.0,6.0,7.0,7.0,7.0,10.0,7.0,6.0,6.0,7.0,8.0
23,6.0,9.0,9.0,7.0,9.0,8.0,11.0,8.0,7.0,8.0,9.0,8.0,9.0,7.0,9.0,7.0,7.0,7.0,8.0,10.0,7.0,6.0,7.0,8.0,8.0
24,7.0,9.0,9.0,7.0,9.0,8.0,11.0,9.0,7.0,8.0,9.0,9.0,10.0,8.0,9.0,8.0,8.0,8.0,8.0,11.0,7.0,6.0,7.0,8.0,8.0
25,7.0,9.0,9.0,8.0,9.0,9.0,12.0,9.0,7.0,8.0,9.0,9.0,10.0,8.0,10.0,8.0,8.0,9.0,8.0,11.0,7.0,6.0,7.0,9.0,9.0
26,7.0,9.0,9.0,9.0,9.0,9.0,12.0,9.0,8.0,9.0,10.0,10.0,10.0,9.0,10.0,8.0,8.0,9.0,8.0,11.0,8.0,7.0,7.0,9.0,9.0
27,8.0,9.0,9.0,9.0,9.0,9.0,12.0,9.0,8.0,9.0,10.0,10.0,10.0,10.0,10.0,8.0,8.0,9.0,9.0,11.0,8.0,7.0,8.0,9.0,9.0
28,8.0,9.0,9.0,9.0,9.0,9.0,12.0,10.0,8.0,10.0,10.0,11.0,10.0,10.0,11.0,9.0,8.0,9.0,9.0,12.0,8.0,7.0,8.0,10.0,10.0
29,8.0,9.0,10.0,9.0,9.0,9.0,13.0,10.0,8.0,10.0,10.0,11.0,11.0,11.0,11.0,10.0,9.0,9.0,9.0,12.0,8.0,7.0,8.0,10.0,10.0
30,9.0,9.0,10.0,10.0,10.0,10.0,13.0,10.0,8.0,10.0,11.0,11.0,11.0,11.0,11.0,10.0,9.0,10.0,10.0,12.0,8.0,8.0,9.0,10.0,10.0
31,10.0,9.0,10.0,10.0,10.0,10.0,14.0,10.0,9.0,10.0,11.0,12.0,11.0,11.0,11.0,10.0,9.0,10.0,10.0,13.0,8.0,9.0,9.0,10.0,11.0
32,10.0,10.0,10.0,10.0,10.0,10.0,14.0,11.0,9.0,11.0,11.0,12.0,11.0,11.0,11.0,11.0,10.0,10.0,10.0,13.0,8.0,9.0,9.0,11.0,11.0
33,11.0,10.0,10.0,11.0,11.0,10.0,15.0,11.0,9.0,11.0,11.0,13.0,11.0,12.0,11.0,11.0,10.0,10.0,10.0,13.0,9.0,9.0,9.0,11.0,12.0
34,11.0,10.0,11.0,11.0,11.0,10.0,15.0,11.0,10.0,12.0,12.0,13.0,12.0,12.0,12.0,12.0,11.0,11.0,10.0,13.0,9.0,9.0,10.0,11.0,12.0
35,12.0,10.0,11.0,12.0,11.0,11.0,15.0,11.0,11.0,12.0,13.0,13.0,12.0,12.0,12.0,12.0,11.0,11.0,10.0,14.0,9.0,9.0,10.0,12.0,12.0
36,13.0,11.0,11.0,12.0,12.0,11.0,16.0,12.0,12.0,12.0,13.0,14.0,13.0,13.0,12.0,13.0,11.0,11.0,10.0,14.0,9.0,10.0,11.0,12.0,12.0
37,13.0,11.0,12.0,13.0,12.0,11.0,16.0,12.0,12.0,12.0,13.0,14.0,13.0,13.0,12.0,13.0,11.0,11.0,11.0,15.0,9.0,10.0,11.0,13.0,13.0
38,13.0,12.0,12.0,13.0,12.0,11.0,17.0,12.0,13.0,13.0,13.0,14.0,13.0,13.0,12.0,14.0,12.0,11.0,11.0,16.0,9.0,11.0,11.0,13.0,13.0
39,13.0,12.0,12.0,13.0,12.0,11.0,17.0,12.0,13.0,13.0,14.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,12.0,16.0,10.0,11.0,12.0,13.0,14.0
40,14.0,12.0,13.0,14.0,12.0,12.0,17.0,13.0,13.0,14.0,14.0,14.0,14.0,13.0,14.0,14.0,12.0,12.0,12.0,17.0,10.0,11.0,12.0,14.0,14.0
41,15.0,12.0,13.0,14.0,13.0,12.0,18.0,13.0,13.0,14.0,14.0,15.0,14.0,14.0,14.0,14.0,12.0,12.0,12.0,17.0,11.0,12.0,12.0,14.0,14.0
42,15.0,12.0,13.0,15.0,13.0,12.0,19.0,13.0,13.0,14.0,14.0,16.0,14.0,14.0,14.0,14.0,12.0,13.0,12.0,17.0,11.0,12.0,12.0,14.0,14.0
43,16.0,13.0,13.0,15.0,13.0,13.0,19.0,14.0,13.0,14.0,15.0,16.0,14.0,14.0,14.0,14.0,12.0,13.0,12.0,17.0,11.0,12.0,13.0,14.0,14.0
44,16.0,13.0,14.0,15.0,13.0,14.0,19.0,14.0,13.0,14.0,16.0,16.0,14.0,15.0,14.0,14.0,12.0,13.0,13.0,17.0,11.0,12.0,14.0,15.0,14.0
45,16.0,13.0,14.0,15.0,13.0,14.0,19.0,15.0,14.0,15.0,16.0,16.0,15.0,15.0,14.0,15.0,12.0,13.0,13.0,18.0,11.0,13.0,14.0,15.0,15.0
46,17.0,14.0,14.0,15.0,13.0,14.0,19.0,15.0,15.0,15.0,16.0,16.0,15.0,16.0,15.0,15.0,12.0,13.0,13.0,18.0,11.0,13.0,14.0,15.0,15.0
47,17.0,15.0,15.0,16.0,13.0,14.0,20.0,16.0,15.0,15.0,17.0,16.0,15.0,16.0,15.0,16.0,13.0,13.0,13.0,19.0,11.0,14.0,15.0,16.0,16.0
48,17.0,15.0,15.0,16.0,14.0,14.0,21.0,17.0,16.0,15.0,17.0,16.0,15.0,16.0,15.0,17.0,13.0,14.0,14.0,20.0,12.0,14.0,15.0,16.0,16.0
49,18.0,15.0,15.0,17.0,14.0,14.0,21.0,17.0,16.0,16.0,17.0,17.0,16.0,17.0,15.0,17.0,13.0,15.0,14.0,20.0,12.0,14.0,15.0,16.0,17.0
50,18.0,15.0,15.0,17.0,15.0,14.0,21.0,17.0,16.0,16.0,17.0,17.0,16.0,17.0,15.0,17.0,13.0,15.0,14.0,20.0,12.0,15.0,15.0,16.0,17.0
51,18.0,16.0,15.0,18.0,15.0,15.0,22.0,18.0,16.0,16.0,18.0,17.0,16.0,18.0,15.0,17.0,13.0,15.0,15.0,20.0,13.0,15.0,15.0,17.0,17.0
52,19.0,17.0,16.0,18.0,15.0,15.0,22.0,19.0,17.0,16.0,18.0,18.0,16.0,18.0,16.0,18.0,14.0,16.0,15.0,20.0,13.0,15.0,16.0,17.0,17.0
53,19.0,17.0,16.0,18.0,15.0,16.0,23.0,19.0,17.0,17.0,18.0,18.0,17.0,19.0,16.0,18.0,14.0,16.0,15.0,21.0,13.0,15.0,16.0,17.0,18.0
54,20.0,17.0,17.0,18.0,15.0,17.0,23.0,19.0,17.0,17.0,19.0,18.0,18.0,19.0,16.0,18.0,14.0,16.0,16.0,21.0,13.0,16.0,17.0,18.0,18.0
55,20.0,17.0,17.0,19.0,15.0,17.0,23.0,20.0,18.0,17.0,19.0,19.0,18.0,19.0,16.0,18.0,14.0,17.0,17.0,21.0,13.0,16.0,17.0,18.0,18.0
56,21.0,18.0,17.0,19.0,15.0,17.0,23.0,21.0,18.0,17.0,19.0,20.0,18.0,19.0,16.0,19.0,15.0,18.0,17.0,22.0,13.0,16.0,17.0,18.0,18.0
57,21.0,18.0,18.0,19.0,15.0,18.0,24.0,21.0,19.0,17.0,19.0,20.0,19.0,20.0,17.0,19.0,15.0,18.0,17.0,22.0,14.0,17.0,17.0,18.0,18.0
58,21.0,18.0,18.0,19.0,15.0,18.0,24.0,21.0,19.0,17.0,20.0,20.0,19.0,20.0,18.0,20.0,15.0,18.0,17.0,22.0,14.0,17.0,17.0,19.0,18.0
59,21.0,18.0,18.0,20.0,15.0,18.0,24.0,21.0,19.0,17.0,20.0,20.0,20.0,21.0,18.0,20.0,16.0,18.0,18.0,22.0,14.0,17.0,17.0,20.0,19.0
60,21.0,18.0,18.0,20.0,16.0,18.0,25.0,21.0,20.0,17.0,21.0,20.0,20.0,21.0,18.0,21.0,16.0,19.0,18.0,23.0,15.0,17.0,18.0,20.0,20.0
61,22.0,18.0,19.0,20.0,16.0,19.0,25.0,21.0,20.0,18.0,21.0,20.0,20.0,21.0,18.0,21.0,16.0,20.0,18.0,23.0,15.0,18.0,18.0,20.0,20.0
